Customer_ID,Age,Gender,Item_Purchased,Category,Size,Color,Review_Rating,Subscription_Status,Shipping_Type,Promo_Code_Used,Previous_Purchases
319,45,Male,Backpack,Accessories,M,Beige,2.5,Yes,Standard,Yes,10
320,47,Male,Shorts,Clothing,XL,White,2.6,Yes,Standard,Yes,1
321,66,Male,Jewelry,Accessories,L,White,4.9,Yes,Standard,Yes,28
322,41,Male,Sneakers,Footwear,L,Orange,4.7,Yes,Free Shipping,Yes,48
323,41,Male,Belt,Accessories,S,Cyan,3.0,Yes,Standard,Yes,47
324,66,Male,Hoodie,Clothing,M,Orange,3.5,Yes,Next Day Air,Yes,29
325,37,Male,Shirt,Clothing,M,Olive,4.8,Yes,Standard,Yes,37
326,70,Male,Pants,Clothing,M,Charcoal,4.3,Yes,Free Shipping,Yes,38
327,62,Male,Scarf,Accessories,M,White,3.2,Yes,Store Pickup,Yes,48
328,61,Male,Coat,Outerwear,M,Teal,3.1,Yes,Free Shipping,Yes,36
329,48,Male,Coat,Outerwear,M,Yellow,2.8,Yes,Free Shipping,Yes,9
330,70,Male,Socks,Clothing,S,White,2.9,Yes,2-Day Shipping,Yes,34
331,46,Male,Sweater,Clothing,M,Beige,3.7,Yes,Express,Yes,43
332,31,Male,Shirt,Clothing,L,Beige,3.3,Yes,Store Pickup,Yes,46
333,19,Male,Shirt,Clothing,M,Maroon,2.8,Yes,2-Day Shipping,Yes,5
334,39,Male,Sweater,Clothing,M,Teal,4.5,Yes,Standard,Yes,15
335,41,Male,Blouse,Clothing,M,Lavender,2.6,Yes,Next Day Air,Yes,30
336,20,Male,Sweater,Clothing,L,Maroon,3.7,Yes,Standard,Yes,44
337,36,Male,Hat,Accessories,S,Orange,4.4,Yes,Express,Yes,16
338,32,Male,Sweater,Clothing,M,Cyan,4.3,Yes,2-Day Shipping,Yes,16
339,69,Male,Hoodie,Clothing,M,Silver,3.5,Yes,Express,Yes,16
340,40,Male,Shorts,Clothing,M,Teal,3.8,Yes,2-Day Shipping,Yes,21
341,40,Male,Shorts,Clothing,L,Blue,3.5,Yes,Express,Yes,39
342,20,Male,Hat,Accessories,S,Blue,4.6,Yes,Store Pickup,Yes,40
343,64,Male,Coat,Outerwear,M,Olive,2.6,Yes,Next Day Air,Yes,48
344,27,Male,Sandals,Footwear,M,Purple,4.4,Yes,Next Day Air,Yes,26
345,24,Male,Skirt,Clothing,M,Charcoal,4.0,Yes,Standard,Yes,46
346,48,Male,Shoes,Footwear,S,Olive,4.4,Yes,Next Day Air,Yes,27
347,49,Male,Jeans,Clothing,L,Violet,4.7,Yes,Next Day Air,Yes,5
348,36,Male,Sandals,Footwear,L,Red,3.9,Yes,Store Pickup,Yes,43
349,56,Male,Blouse,Clothing,M,Beige,2.7,Yes,Free Shipping,Yes,17
350,37,Male,Hat,Accessories,M,Green,3.7,Yes,2-Day Shipping,Yes,3
351,42,Male,Sweater,Clothing,M,Violet,2.6,Yes,2-Day Shipping,Yes,47
352,28,Male,Skirt,Clothing,M,Teal,3.9,Yes,Standard,Yes,24
353,27,Male,Jeans,Clothing,XL,Yellow,4.9,Yes,Next Day Air,Yes,12
354,63,Male,Sneakers,Footwear,L,Yellow,4.1,Yes,Store Pickup,Yes,35
355,58,Male,Jewelry,Accessories,S,Olive,3.0,Yes,Free Shipping,Yes,42
356,37,Male,Jewelry,Accessories,XL,Magenta,4.1,Yes,2-Day Shipping,Yes,1
357,56,Male,Pants,Clothing,L,Black,3.8,Yes,Standard,Yes,27
358,18,Male,Belt,Accessories,M,Olive,4.0,Yes,Standard,Yes,16
359,48,Male,Hat,Accessories,XL,Magenta,3.6,Yes,Express,Yes,36
360,31,Male,Sneakers,Footwear,M,Olive,3.0,Yes,Store Pickup,Yes,30
361,51,Male,Pants,Clothing,M,Teal,3.0,Yes,Standard,Yes,18
362,65,Male,T-shirt,Clothing,M,White,2.6,Yes,Free Shipping,Yes,45
363,53,Male,Sneakers,Footwear,M,Charcoal,3.4,Yes,Free Shipping,Yes,1
364,55,Male,Shorts,Clothing,L,Yellow,3.1,Yes,Free Shipping,Yes,42
365,62,Male,Shoes,Footwear,L,Charcoal,3.0,Yes,Free Shipping,Yes,7
366,55,Male,Gloves,Accessories,XL,Gray,3.7,Yes,Standard,Yes,50
367,64,Male,Socks,Clothing,M,Turquoise,3.5,Yes,Store Pickup,Yes,37
368,52,Male,Dress,Clothing,XL,Cyan,2.8,Yes,Store Pickup,Yes,18
369,24,Male,Handbag,Accessories,M,Charcoal,4.5,Yes,Standard,Yes,29
370,38,Male,Belt,Accessories,M,Silver,3.3,Yes,Store Pickup,Yes,45
371,59,Male,Scarf,Accessories,M,Olive,3.4,Yes,Express,Yes,13
372,27,Male,Sneakers,Footwear,S,Pink,3.2,Yes,2-Day Shipping,Yes,47
373,24,Male,Sweater,Clothing,L,Orange,3.7,Yes,Standard,Yes,7
374,23,Male,Coat,Outerwear,L,White,4.6,Yes,Express,Yes,11
375,69,Male,Jewelry,Accessories,S,Purple,5.0,Yes,Store Pickup,Yes,39
376,59,Male,Sunglasses,Accessories,M,Olive,4.4,Yes,Standard,Yes,6
377,51,Male,Shoes,Footwear,S,Gray,4.9,Yes,Express,Yes,2
378,63,Male,Scarf,Accessories,M,Silver,4.1,Yes,Standard,Yes,39
379,54,Male,Dress,Clothing,L,Orange,4.9,Yes,Next Day Air,Yes,23
380,32,Male,T-shirt,Clothing,S,Magenta,4.7,Yes,2-Day Shipping,Yes,46
381,39,Male,Backpack,Accessories,XL,Beige,3.0,Yes,Store Pickup,Yes,19
382,66,Male,Jewelry,Accessories,L,Lavender,3.4,Yes,Store Pickup,Yes,3
383,28,Male,Jeans,Clothing,M,Peach,3.2,Yes,Store Pickup,Yes,47
384,50,Male,Sunglasses,Accessories,S,Magenta,2.9,Yes,Standard,Yes,6
385,70,Male,Sweater,Clothing,M,Beige,4.5,Yes,2-Day Shipping,Yes,6
386,67,Male,Shorts,Clothing,S,Yellow,2.7,Yes,Next Day Air,Yes,12
387,64,Male,Jewelry,Accessories,L,Brown,3.4,Yes,Express,Yes,40
388,45,Male,Coat,Outerwear,L,Silver,4.6,Yes,Store Pickup,Yes,38
389,22,Male,Handbag,Accessories,M,Orange,2.7,Yes,Store Pickup,Yes,10
390,27,Male,Boots,Footwear,L,Purple,4.2,Yes,Standard,Yes,28
391,25,Male,Gloves,Accessories,M,Indigo,3.2,Yes,2-Day Shipping,Yes,19
392,37,Male,Sweater,Clothing,L,Gray,4.8,Yes,Standard,Yes,25
393,26,Male,T-shirt,Clothing,XL,Black,3.3,Yes,Next Day Air,Yes,38
394,33,Male,Shoes,Footwear,L,Maroon,4.2,Yes,Standard,Yes,6
395,43,Male,Scarf,Accessories,M,Beige,4.8,Yes,Store Pickup,Yes,7
396,37,Male,Sneakers,Footwear,L,Brown,4.9,Yes,Store Pickup,Yes,2
397,46,Male,Dress,Clothing,S,Black,3.9,Yes,Standard,Yes,24
398,22,Male,Belt,Accessories,M,Indigo,3.0,Yes,Free Shipping,Yes,26
399,20,Male,Boots,Footwear,S,Silver,4.6,Yes,Free Shipping,Yes,25
400,60,Male,Scarf,Accessories,L,Blue,3.5,Yes,2-Day Shipping,Yes,10
401,39,Male,Boots,Footwear,M,Green,4.8,Yes,Free Shipping,Yes,14
402,43,Male,T-shirt,Clothing,L,Orange,4.8,Yes,Standard,Yes,21
403,31,Male,Backpack,Accessories,L,Cyan,3.0,Yes,Express,Yes,26
404,19,Male,Sneakers,Footwear,M,Orange,4.5,Yes,Next Day Air,Yes,12
405,35,Male,T-shirt,Clothing,M,Indigo,4.8,Yes,Store Pickup,Yes,11
406,41,Male,Jeans,Clothing,S,Silver,3.8,Yes,Standard,Yes,15
407,52,Male,Gloves,Accessories,M,Peach,4.6,Yes,Express,Yes,13
408,45,Male,Hoodie,Clothing,XL,Teal,3.1,Yes,Next Day Air,Yes,5
409,34,Male,Sneakers,Footwear,L,White,3.4,Yes,Express,Yes,36
410,35,Male,Shorts,Clothing,M,Brown,3.3,Yes,2-Day Shipping,Yes,32
411,29,Male,Sweater,Clothing,L,Lavender,4.8,Yes,2-Day Shipping,Yes,1
412,59,Male,Jeans,Clothing,M,Indigo,2.8,Yes,Express,Yes,15
413,24,Male,Jacket,Outerwear,M,Yellow,3.1,Yes,Store Pickup,Yes,3
414,70,Male,Jewelry,Accessories,S,White,4.6,Yes,Free Shipping,Yes,48
415,29,Male,Backpack,Accessories,L,Violet,2.6,Yes,Store Pickup,Yes,30
416,67,Male,Coat,Outerwear,M,Lavender,2.6,Yes,Express,Yes,40
417,36,Male,Belt,Accessories,L,Olive,3.8,Yes,Free Shipping,Yes,24
418,23,Male,Sandals,Footwear,L,Beige,4.5,Yes,Free Shipping,Yes,48
419,18,Male,Sweater,Clothing,L,Purple,3.0,Yes,Standard,Yes,27
420,53,Male,Shorts,Clothing,S,Teal,3.5,Yes,Free Shipping,Yes,14
421,32,Male,Socks,Clothing,S,Peach,3.8,Yes,Free Shipping,Yes,18
422,38,Male,Shirt,Clothing,M,Violet,3.5,Yes,Standard,Yes,48
423,47,Male,Pants,Clothing,M,Purple,3.1,Yes,Store Pickup,Yes,32
424,46,Male,Scarf,Accessories,L,Teal,3.0,Yes,Store Pickup,Yes,21
425,66,Male,Sweater,Clothing,M,Gold,4.3,Yes,Standard,Yes,42
426,40,Male,Jeans,Clothing,S,Teal,3.3,Yes,Store Pickup,Yes,4
427,43,Male,Pants,Clothing,M,Violet,4.7,Yes,Express,Yes,19
428,58,Male,Backpack,Accessories,L,Black,4.5,Yes,Store Pickup,Yes,6
429,21,Male,Coat,Outerwear,XL,Gold,2.9,Yes,Free Shipping,Yes,2
430,42,Male,Sandals,Footwear,M,Gold,4.1,Yes,2-Day Shipping,Yes,21
431,24,Male,Shirt,Clothing,M,Brown,3.5,Yes,Store Pickup,Yes,40
432,43,Male,Hat,Accessories,L,Cyan,3.4,Yes,Store Pickup,Yes,33
433,47,Male,Shirt,Clothing,S,Indigo,3.3,Yes,Free Shipping,Yes,26
434,49,Male,Skirt,Clothing,M,Orange,3.2,Yes,Store Pickup,Yes,23
435,50,Male,Shoes,Footwear,L,Pink,4.0,Yes,Store Pickup,Yes,39
436,51,Male,Coat,Outerwear,XL,Olive,3.6,Yes,Next Day Air,Yes,42
437,40,Male,Pants,Clothing,L,Cyan,4.6,Yes,Free Shipping,Yes,41
438,45,Male,Jewelry,Accessories,M,Peach,2.6,Yes,Next Day Air,Yes,41
439,52,Male,Belt,Accessories,M,Turquoise,4.3,Yes,Express,Yes,12
440,62,Male,Jacket,Outerwear,M,Turquoise,3.4,Yes,Free Shipping,Yes,31
441,20,Male,Shirt,Clothing,XL,Maroon,3.5,Yes,Store Pickup,Yes,34
442,43,Male,Hoodie,Clothing,M,Maroon,4.2,Yes,Standard,Yes,32
443,29,Male,Sunglasses,Accessories,M,Olive,3.5,Yes,Store Pickup,Yes,31
444,22,Male,Sunglasses,Accessories,M,Magenta,3.6,Yes,Free Shipping,Yes,24
445,48,Male,Dress,Clothing,M,Red,4.3,Yes,Store Pickup,Yes,31
446,42,Male,Boots,Footwear,M,Olive,4.9,Yes,Standard,Yes,18
447,19,Male,Shirt,Clothing,M,Silver,4.1,Yes,Store Pickup,Yes,15
448,60,Male,Shorts,Clothing,S,Turquoise,3.6,Yes,Standard,Yes,7
449,32,Male,Gloves,Accessories,M,Yellow,3.4,Yes,Next Day Air,Yes,35
450,26,Male,Jewelry,Accessories,L,Peach,2.9,Yes,2-Day Shipping,Yes,35
451,25,Male,Boots,Footwear,L,Beige,2.7,Yes,Store Pickup,Yes,19
452,66,Male,Jewelry,Accessories,M,Pink,4.3,Yes,Express,Yes,26
453,45,Male,Pants,Clothing,M,Violet,3.3,Yes,Express,Yes,39
454,54,Male,Jewelry,Accessories,XL,Peach,2.8,Yes,Next Day Air,Yes,22
455,37,Male,Jacket,Outerwear,S,Gold,3.2,Yes,Next Day Air,Yes,14
456,54,Male,Blouse,Clothing,XL,Gold,3.6,Yes,Store Pickup,Yes,50
457,50,Male,Blouse,Clothing,S,Indigo,4.0,Yes,2-Day Shipping,Yes,33
458,25,Male,Gloves,Accessories,M,Blue,4.9,Yes,Next Day Air,Yes,48
459,47,Male,Shorts,Clothing,L,Black,4.0,Yes,2-Day Shipping,Yes,48
460,63,Male,Hat,Accessories,L,Black,3.8,Yes,Standard,Yes,27
461,64,Male,Shoes,Footwear,L,Teal,3.7,Yes,Store Pickup,Yes,27
462,18,Male,Boots,Footwear,M,Yellow,3.9,Yes,Express,Yes,20
463,59,Male,Jacket,Outerwear,M,White,3.3,Yes,Express,Yes,48
464,37,Male,Jewelry,Accessories,S,Orange,2.7,Yes,Standard,Yes,29
465,23,Male,Sunglasses,Accessories,M,Silver,4.7,Yes,Next Day Air,Yes,45
466,54,Male,Skirt,Clothing,M,Pink,2.8,Yes,Next Day Air,Yes,25
467,38,Male,Jeans,Clothing,L,Turquoise,4.6,Yes,Free Shipping,Yes,25
468,19,Male,Backpack,Accessories,S,Orange,4.5,Yes,2-Day Shipping,Yes,37
469,34,Male,Backpack,Accessories,S,Peach,5.0,Yes,Free Shipping,Yes,16
470,21,Male,Shorts,Clothing,L,Pink,4.1,Yes,2-Day Shipping,Yes,30
471,50,Male,Dress,Clothing,L,Teal,4.6,Yes,Express,Yes,6
472,55,Male,Scarf,Accessories,XL,White,4.9,Yes,2-Day Shipping,Yes,36
473,20,Male,Jeans,Clothing,L,Gray,3.9,Yes,Free Shipping,Yes,3
474,34,Male,Coat,Outerwear,L,Olive,3.9,Yes,Store Pickup,Yes,29
475,62,Male,Sweater,Clothing,XL,Maroon,2.6,Yes,2-Day Shipping,Yes,15
476,21,Male,Sneakers,Footwear,L,Magenta,2.7,Yes,Free Shipping,Yes,18
477,21,Male,Scarf,Accessories,M,Magenta,3.5,Yes,Free Shipping,Yes,2
478,42,Male,Sweater,Clothing,M,Green,3.7,Yes,Free Shipping,Yes,49
479,35,Male,Jewelry,Accessories,XL,Turquoise,3.2,Yes,Free Shipping,Yes,48
480,39,Male,Handbag,Accessories,L,Yellow,3.3,Yes,Store Pickup,Yes,43
481,68,Male,Hoodie,Clothing,M,Gray,4.8,Yes,Standard,Yes,30
482,46,Male,Hat,Accessories,L,Peach,3.2,Yes,2-Day Shipping,Yes,10
483,41,Male,Belt,Accessories,M,Yellow,2.5,Yes,2-Day Shipping,Yes,11
484,23,Male,Hoodie,Clothing,M,White,3.9,Yes,Store Pickup,Yes,12
485,68,Male,Hat,Accessories,L,Lavender,4.7,Yes,Free Shipping,Yes,28
486,48,Male,Shoes,Footwear,S,Blue,2.6,Yes,Next Day Air,Yes,36
487,38,Male,Sandals,Footwear,M,Charcoal,2.8,Yes,Store Pickup,Yes,37
488,41,Male,Jacket,Outerwear,L,Red,4.4,Yes,Store Pickup,Yes,22
489,58,Male,Sweater,Clothing,L,Olive,4.6,Yes,Standard,Yes,32
490,49,Male,Socks,Clothing,M,Green,3.2,Yes,Standard,Yes,40
491,57,Male,Sneakers,Footwear,M,Silver,4.2,Yes,2-Day Shipping,Yes,47
492,49,Male,Coat,Outerwear,M,Silver,3.7,Yes,2-Day Shipping,Yes,24
493,50,Male,Shirt,Clothing,M,Black,3.9,Yes,Standard,Yes,11
494,28,Male,Backpack,Accessories,XL,Red,4.7,Yes,Store Pickup,Yes,19
495,38,Male,Boots,Footwear,M,Indigo,4.5,Yes,Express,Yes,42
496,33,Male,Handbag,Accessories,XL,Cyan,3.3,Yes,Free Shipping,Yes,6
497,30,Male,Dress,Clothing,S,Maroon,3.3,Yes,Express,Yes,31
498,43,Male,Sneakers,Footwear,S,Silver,4.6,Yes,Free Shipping,Yes,31
499,43,Male,Boots,Footwear,M,Lavender,3.6,Yes,Free Shipping,Yes,27
500,36,Male,Shoes,Footwear,L,Silver,4.8,Yes,Express,Yes,24
501,36,Male,T-shirt,Clothing,L,Purple,4.8,Yes,Next Day Air,Yes,35
502,64,Male,Boots,Footwear,M,Cyan,2.9,Yes,Next Day Air,Yes,21
503,59,Male,Pants,Clothing,S,Cyan,2.8,Yes,Express,Yes,8
504,55,Male,Shoes,Footwear,M,Lavender,3.2,Yes,Next Day Air,Yes,26
505,42,Male,Shoes,Footwear,M,Maroon,3.9,Yes,Free Shipping,Yes,26
506,61,Male,T-shirt,Clothing,L,Gray,4.3,Yes,Express,Yes,9
507,28,Male,Scarf,Accessories,M,Olive,2.7,Yes,2-Day Shipping,Yes,48
508,65,Male,Shorts,Clothing,M,Magenta,5.0,Yes,Store Pickup,Yes,33
509,27,Male,Jewelry,Accessories,S,Yellow,3.7,Yes,Store Pickup,Yes,31
510,41,Male,T-shirt,Clothing,L,Cyan,3.9,Yes,Free Shipping,Yes,17
511,21,Male,Shirt,Clothing,M,Teal,3.9,Yes,2-Day Shipping,Yes,22
512,61,Male,Shirt,Clothing,L,Yellow,3.1,Yes,Free Shipping,Yes,8
513,19,Male,Gloves,Accessories,L,Peach,3.3,Yes,Next Day Air,Yes,2
514,22,Male,Scarf,Accessories,M,Peach,3.6,Yes,Store Pickup,Yes,45
515,64,Male,Skirt,Clothing,S,Olive,4.3,Yes,Standard,Yes,47
516,28,Male,Hat,Accessories,L,Charcoal,4.5,Yes,Next Day Air,Yes,7
517,34,Male,Hoodie,Clothing,L,Indigo,2.8,Yes,2-Day Shipping,Yes,19
518,61,Male,Boots,Footwear,L,Silver,2.7,Yes,Free Shipping,Yes,44
519,24,Male,Blouse,Clothing,M,Beige,2.9,Yes,Next Day Air,Yes,16
520,19,Male,Belt,Accessories,L,Blue,4.4,Yes,2-Day Shipping,Yes,17
521,51,Male,Sunglasses,Accessories,M,White,3.9,Yes,Free Shipping,Yes,20
522,36,Male,Shorts,Clothing,L,Gold,3.5,Yes,Standard,Yes,50
523,65,Male,Gloves,Accessories,M,Blue,2.5,Yes,Store Pickup,Yes,37
524,46,Male,Sandals,Footwear,M,Orange,4.9,Yes,Express,Yes,5
525,59,Male,Shirt,Clothing,M,Gold,4.8,Yes,Free Shipping,Yes,44
526,51,Male,Coat,Outerwear,M,Cyan,3.2,Yes,Next Day Air,Yes,41
527,51,Male,Pants,Clothing,S,Red,4.9,Yes,Standard,Yes,19
528,21,Male,T-shirt,Clothing,L,Yellow,4.3,Yes,Next Day Air,Yes,47
529,34,Male,Sneakers,Footwear,S,Beige,3.2,Yes,Express,Yes,40
530,32,Male,Shorts,Clothing,M,Orange,3.7,Yes,Standard,Yes,6
531,48,Male,Coat,Outerwear,XL,Magenta,3.2,Yes,Store Pickup,Yes,25
532,50,Male,Sandals,Footwear,L,Purple,3.4,Yes,Next Day Air,Yes,42
533,26,Male,Pants,Clothing,L,Black,4.1,Yes,Express,Yes,35
534,57,Male,Sandals,Footwear,L,Pink,4.5,Yes,Next Day Air,Yes,17
535,65,Male,Gloves,Accessories,L,Pink,4.5,Yes,Next Day Air,Yes,4
536,56,Male,T-shirt,Clothing,L,Maroon,3.2,Yes,Free Shipping,Yes,24
537,44,Male,Jacket,Outerwear,S,Maroon,4.4,Yes,Store Pickup,Yes,16
538,50,Male,Blouse,Clothing,S,Turquoise,3.0,Yes,Store Pickup,Yes,14
539,27,Male,Socks,Clothing,XL,Green,3.2,Yes,Free Shipping,Yes,43
540,49,Male,Coat,Outerwear,M,Violet,4.0,Yes,Store Pickup,Yes,49
541,49,Male,Dress,Clothing,M,Lavender,3.1,Yes,Next Day Air,Yes,33
542,52,Male,Jacket,Outerwear,L,Gray,2.8,Yes,Next Day Air,Yes,45
543,27,Male,Boots,Footwear,XL,Teal,4.6,Yes,Next Day Air,Yes,35
544,53,Male,Skirt,Clothing,S,Red,4.3,Yes,Express,Yes,11
545,34,Male,Sandals,Footwear,S,Yellow,3.3,Yes,Standard,Yes,30
546,33,Male,Coat,Outerwear,L,Magenta,3.5,Yes,2-Day Shipping,Yes,48
547,62,Male,Hoodie,Clothing,M,Brown,3.4,Yes,Free Shipping,Yes,45
548,38,Male,Jacket,Outerwear,M,Blue,2.8,Yes,Free Shipping,Yes,26
549,36,Male,Backpack,Accessories,M,Black,4.6,Yes,Store Pickup,Yes,41
550,31,Male,Backpack,Accessories,S,Olive,3.6,Yes,Express,Yes,37
551,62,Male,Belt,Accessories,M,Olive,3.3,Yes,Store Pickup,Yes,12
552,29,Male,Coat,Outerwear,XL,Green,3.1,Yes,2-Day Shipping,Yes,27
553,24,Male,T-shirt,Clothing,M,Peach,3.5,Yes,Express,Yes,18
554,63,Male,Sunglasses,Accessories,M,White,3.2,Yes,Express,Yes,15
555,56,Male,Sneakers,Footwear,M,Red,3.0,Yes,Express,Yes,34
556,63,Male,Gloves,Accessories,M,White,4.8,Yes,Express,Yes,37
557,40,Male,Coat,Outerwear,L,Indigo,5.0,Yes,Store Pickup,Yes,21
558,18,Male,Shirt,Clothing,M,White,2.9,Yes,Free Shipping,Yes,31
559,50,Male,Sneakers,Footwear,L,Teal,3.2,Yes,Express,Yes,43
560,66,Male,Scarf,Accessories,M,Indigo,2.9,Yes,Store Pickup,Yes,22
561,25,Male,Jewelry,Accessories,L,Red,3.3,Yes,Free Shipping,Yes,12
562,65,Male,Jacket,Outerwear,M,Blue,2.6,Yes,Next Day Air,Yes,25
563,53,Male,Jeans,Clothing,M,Blue,3.5,Yes,Standard,Yes,40
564,61,Male,Shoes,Footwear,M,Black,4.4,Yes,Standard,Yes,16
565,67,Male,Hoodie,Clothing,M,Olive,3.4,Yes,Next Day Air,Yes,30
566,59,Male,Backpack,Accessories,L,Lavender,4.2,Yes,Store Pickup,Yes,10
567,55,Male,Sneakers,Footwear,M,Indigo,3.6,Yes,Store Pickup,Yes,1
568,21,Male,Blouse,Clothing,S,Red,3.0,Yes,Next Day Air,Yes,24
569,44,Male,Pants,Clothing,L,Red,4.0,Yes,Free Shipping,Yes,36
570,65,Male,Skirt,Clothing,M,Pink,4.4,Yes,Express,Yes,46
571,65,Male,T-shirt,Clothing,XL,Purple,4.1,Yes,Standard,Yes,20
572,54,Male,Jacket,Outerwear,XL,Cyan,3.6,Yes,Free Shipping,Yes,37
573,56,Male,Scarf,Accessories,XL,Cyan,4.6,Yes,Next Day Air,Yes,26
574,58,Male,Pants,Clothing,M,Charcoal,3.2,Yes,2-Day Shipping,Yes,23
575,54,Male,Sneakers,Footwear,L,Red,4.8,Yes,Free Shipping,Yes,20
576,58,Male,Jeans,Clothing,M,Peach,4.8,Yes,Express,Yes,38
577,48,Male,Hat,Accessories,M,Black,5.0,Yes,2-Day Shipping,Yes,5
578,19,Male,Skirt,Clothing,M,Black,3.7,Yes,Store Pickup,Yes,41
579,69,Male,Sandals,Footwear,M,Purple,4.6,Yes,Next Day Air,Yes,22
580,58,Male,Sandals,Footwear,M,Violet,3.7,Yes,Free Shipping,Yes,48
581,49,Male,Sweater,Clothing,M,Orange,4.1,Yes,Free Shipping,Yes,10
582,32,Male,Sweater,Clothing,XL,Charcoal,2.7,Yes,Store Pickup,Yes,12
583,40,Male,Jacket,Outerwear,L,Turquoise,4.9,Yes,Store Pickup,Yes,2
584,25,Male,Shorts,Clothing,L,Yellow,4.0,Yes,Store Pickup,Yes,38
585,70,Male,Socks,Clothing,M,White,4.7,Yes,Free Shipping,Yes,20
586,69,Male,Socks,Clothing,M,Gray,2.8,Yes,Next Day Air,Yes,5
587,45,Male,Hoodie,Clothing,S,Blue,4.9,Yes,2-Day Shipping,Yes,9
588,29,Male,Socks,Clothing,S,Maroon,4.2,Yes,Express,Yes,48
589,47,Male,Boots,Footwear,M,Violet,3.0,Yes,Standard,Yes,9
590,28,Male,Shirt,Clothing,M,Orange,3.4,Yes,2-Day Shipping,Yes,40
591,64,Male,Belt,Accessories,S,Turquoise,4.6,Yes,Standard,Yes,30
592,47,Male,Backpack,Accessories,L,Olive,4.2,Yes,Store Pickup,Yes,6
593,60,Male,Boots,Footwear,M,Brown,3.2,Yes,Free Shipping,Yes,42
594,67,Male,Coat,Outerwear,S,Green,4.4,Yes,Store Pickup,Yes,9
595,35,Male,Hoodie,Clothing,S,Brown,2.5,Yes,Next Day Air,Yes,6
596,30,Male,Shoes,Footwear,M,Silver,3.6,Yes,Next Day Air,Yes,47
597,23,Male,Shoes,Footwear,XL,White,4.5,Yes,Store Pickup,Yes,36
598,70,Male,Jewelry,Accessories,L,Gold,3.4,Yes,Standard,Yes,19
599,21,Male,Dress,Clothing,L,Green,3.2,Yes,2-Day Shipping,Yes,30
600,51,Male,Boots,Footwear,L,Teal,4.2,Yes,Standard,Yes,27
601,22,Male,Hat,Accessories,M,Charcoal,5.0,Yes,2-Day Shipping,Yes,25
602,32,Male,Backpack,Accessories,M,Maroon,4.7,Yes,Store Pickup,Yes,5
603,37,Male,Shoes,Footwear,L,Lavender,4.2,Yes,Next Day Air,Yes,10
604,31,Male,Handbag,Accessories,L,Green,3.4,Yes,2-Day Shipping,Yes,26
605,44,Male,Sunglasses,Accessories,S,Pink,4.4,Yes,Store Pickup,Yes,11
606,40,Male,Hat,Accessories,XL,Charcoal,4.2,Yes,Standard,Yes,17
607,27,Male,Scarf,Accessories,M,Blue,4.5,Yes,Standard,Yes,44
608,47,Male,Hoodie,Clothing,L,Purple,2.8,Yes,Next Day Air,Yes,44
609,41,Male,Backpack,Accessories,S,Gold,3.3,Yes,Next Day Air,Yes,21
610,51,Male,Sweater,Clothing,L,Purple,4.6,Yes,Next Day Air,Yes,49
611,53,Male,Shorts,Clothing,M,Charcoal,2.5,Yes,Free Shipping,Yes,27
612,43,Male,Scarf,Accessories,M,Black,4.7,Yes,Store Pickup,Yes,19
613,67,Male,Hat,Accessories,L,Lavender,4.6,Yes,Express,Yes,33
614,61,Male,Coat,Outerwear,L,Lavender,2.6,Yes,Standard,Yes,46
615,68,Male,Jewelry,Accessories,M,Lavender,4.0,Yes,Standard,Yes,21
616,67,Male,Sandals,Footwear,L,Olive,2.6,Yes,Next Day Air,Yes,23
617,29,Male,Gloves,Accessories,L,Teal,4.6,Yes,Free Shipping,Yes,38
618,50,Male,Backpack,Accessories,M,Maroon,2.6,Yes,Standard,Yes,2
619,61,Male,Jacket,Outerwear,L,Cyan,4.0,Yes,Express,Yes,21
620,19,Male,Backpack,Accessories,M,Charcoal,4.6,Yes,Store Pickup,Yes,1
621,33,Male,Backpack,Accessories,M,Black,3.7,Yes,2-Day Shipping,Yes,10
622,51,Male,Sunglasses,Accessories,S,Red,4.4,Yes,Store Pickup,Yes,45
623,69,Male,Socks,Clothing,S,Peach,4.0,Yes,Next Day Air,Yes,44
624,19,Male,Shoes,Footwear,M,White,4.7,Yes,Standard,Yes,48
625,55,Male,Pants,Clothing,XL,Pink,3.4,Yes,Express,Yes,21
626,49,Male,Jewelry,Accessories,M,Red,4.0,Yes,Next Day Air,Yes,1
627,31,Male,Sunglasses,Accessories,M,Indigo,3.9,Yes,Standard,Yes,10
628,42,Male,Sandals,Footwear,L,Black,4.1,Yes,Express,Yes,24
629,69,Male,Sweater,Clothing,M,White,3.7,Yes,2-Day Shipping,Yes,29
630,26,Male,Shoes,Footwear,L,Beige,4.7,Yes,Standard,Yes,11
631,41,Male,Jewelry,Accessories,S,Silver,4.3,Yes,2-Day Shipping,Yes,33
632,55,Male,Boots,Footwear,S,Violet,4.1,Yes,Store Pickup,Yes,27
633,35,Male,Backpack,Accessories,M,Red,3.9,Yes,Next Day Air,Yes,19
634,66,Male,Sandals,Footwear,M,Orange,2.9,Yes,Express,Yes,50
635,36,Male,Sneakers,Footwear,M,Teal,3.9,Yes,Standard,Yes,46
636,27,Male,Hoodie,Clothing,M,Brown,4.3,Yes,2-Day Shipping,Yes,28
637,41,Male,Handbag,Accessories,M,Indigo,2.8,Yes,Store Pickup,Yes,14
638,21,Male,Sweater,Clothing,M,Cyan,3.4,Yes,2-Day Shipping,Yes,46
